track_id,track_name,Album Name,track_artist,Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,playlist_genre,Record Label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,playlist_subgenre,playlist_name,gemini_review,small_text,text
spotify:track:1DgtQlVNotingln271ZKCx,White Horse,Higher,Chris Stapleton,2023-11-10,267893,78,False,,2024-07-28T14:58:23Z,"country,outlaw country",Mercury Nashville,0.353,0.77,1,-11.066,0,0.0493,0.0016,0.598,0.109,0.224,145.225,4,,,,,"White Horse by Chris Stapleton. country,outlaw country ."
spotify:track:2ePiBvKtQOCBHq9uOlwiiU,I'm Not Pretty,Lucky,Megan Moroney,2023-05-05,181066,72,False,,2024-07-27T15:05:10Z,country,Columbia Nashville/Columbia Records,0.573,0.795,10,-5.561,1,0.0558,0.129,1.78e-05,0.186,0.705,128.101,4,,,,,I'm Not Pretty by Megan Moroney. country .
spotify:track:1ekAgx1qOdnVoSlmkHghKq,Talk Too Much,Snow Angel,Reneé Rapp,2023-08-18,196679,62,True,,2024-07-15T14:57:44Z,,Interscope Records,0.688,0.504,11,-6.96,0,0.0536,0.0313,0.0,0.134,0.836,112.601,4,,,,,Talk Too Much by Reneé Rapp. .
spotify:track:3cKnHNL40tqnmjXiv4FOlk,Never Be Yours,Never Be Yours,Kali Uchis,2024-06-21,196025,64,False,,2024-07-08T13:37:37Z,,Capitol Records,0.386,0.534,2,-9.401,1,0.0385,0.598,0.00206,0.0899,0.147,94.953,4,,,,,Never Be Yours by Kali Uchis. .
spotify:track:5OR5cpJpHTlM8sL1ABKUOM,Hurt,Hurt,OneRepublic,2024-07-05,161976,43,False,,2024-07-08T13:14:11Z,soft pop,Mosley Music/Interscope Records,0.668,0.637,2,-5.733,1,0.0293,0.103,0.0,0.231,0.223,90.026,4,,,,,Hurt by OneRepublic. soft pop .
spotify:track:5iJKGpnFfvbjZJeAtwXfCj,28,The Great American Bar Scene,Zach Bryan,2024-07-04,233333,27,False,,2024-07-08T00:49:53Z,"country,red dirt",Warner Records,0.492,0.519,7,-6.886,1,0.0288,0.227,8.47e-05,0.0693,0.435,80.868,3,,,,,"28 by Zach Bryan. country,red dirt ."
spotify:track:7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,Lies Lies Lies,Morgan Wallen,2024-07-05,198068,70,False,,2024-07-08T00:49:52Z,country,Big Loud Records / Mercury Records / Republic Records,0.486,0.702,1,-5.758,0,0.0298,0.239,7.54e-05,0.0912,0.382,81.053,4,,,,,Lies Lies Lies by Morgan Wallen. country .
spotify:track:69zgu5rlAie3IPZOEXLxyS,Think I'm In Love With You (With Dua Lipa) (Live From The 59th ACM Awards),Think I'm In Love With You (With Dua Lipa) (Live From The 59th ACM Awards),Chris Stapleton;Dua Lipa,2024-05-01,277066,62,False,,2024-07-07T17:24:30Z,"country,outlaw country,pop",Mercury Nashville,0.507,0.633,6,-12.162,0,0.067,0.078,0.000317,0.973,0.249,93.946,4,,,,,"Think I'm In Love With You (With Dua Lipa) (Live From The 59th ACM Awards) by Chris Stapleton;Dua Lipa. country,outlaw country,pop ."
spotify:track:5ULNiLtUzRZIpbdHz47DkL,Hell is a Dance Floor,Hell is a Dance Floor,Vincent Mason,2024-02-23,209076,0,False,,2024-07-07T17:24:13Z,country,Music Soup Entertainment,0.648,0.353,9,-7.302,1,0.0329,0.79,0.0,0.082,0.471,130.077,4,,,,,Hell is a Dance Floor by Vincent Mason. country .
spotify:track:5v6gozUHFv9OoNdFYz6p8V,Six Feet Apart,What You See Is What You Get,Luke Combs,2019-11-08,199068,51,False,,2024-07-04T19:44:22Z,country,River House Artists/Columbia Nashville,0.565,0.598,6,-5.894,1,0.0276,0.335,0.0,0.124,0.449,155.814,4,,,,,Six Feet Apart by Luke Combs. country .
spotify:track:7HbTWMc28PYvjltuhArnKG,Atlas,COIN,COIN,2015-06-05,203720,38,False,,2024-07-03T00:27:29Z,,StarTime International/Columbia,0.38,0.769,6,-5.572,0,0.0748,0.00741,3.86e-06,0.163,0.562,174.223,4,,,,,Atlas by COIN. .
spotify:track:4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Pink Skies,Zach Bryan,2024-05-24,194920,84,False,,2024-07-02T01:34:56Z,"country,red dirt",Warner Records,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,4,,,,,"Pink Skies by Zach Bryan. country,red dirt ."
spotify:track:5Nf9yOpnskwYFRz7S4uwx0,Twentysomethings,"C,XOXO",Camila Cabello,2024-06-28,162106,47,True,,2024-07-02T01:31:43Z,,Geffen/Interscope Records,0.656,0.475,4,-8.439,1,0.0414,0.832,0.0,0.101,0.609,78.488,4,,,,,Twentysomethings by Camila Cabello. .
spotify:track:6GmDlWihFTEnOiqCqH4TCw,B.O.A.T.,"C,XOXO",Camila Cabello,2024-06-28,176986,54,True,,2024-06-29T15:53:09Z,,Geffen/Interscope Records,0.693,0.201,7,-8.978,0,0.0372,0.845,0.0,0.118,0.219,133.232,4,,,,,B.O.A.T. by Camila Cabello. .
spotify:track:1yoqQTEmyvLC0uGbHTYqUU,pretty when i cry,"C,XOXO",Camila Cabello,2024-06-28,154626,44,False,,2024-06-29T15:53:08Z,,Geffen/Interscope Records,0.732,0.642,5,-6.813,0,0.0361,0.00384,1.69e-05,0.163,0.479,110.022,4,,,,,pretty when i cry by Camila Cabello. .
spotify:track:4sFnOjqO3s7Iphbg2MPKDd,HOT UPTOWN (feat. Drake),"C,XOXO",Camila Cabello;Drake,2024-06-28,150746,55,False,,2024-06-29T15:53:06Z,rap,Geffen/Interscope Records,0.765,0.741,5,-7.361,0,0.274,0.338,8.87e-05,0.132,0.68,128.044,4,,,,,HOT UPTOWN (feat. Drake) by Camila Cabello;Drake. rap .
spotify:track:1WZbu7aMEJNVKm6yO9LZ9f,Take A Picture,Uncanny Valley,COIN,2022-03-25,177500,38,False,,2024-06-25T02:49:34Z,,Homemade Projects / 10K Projects,0.781,0.679,2,-5.485,1,0.047,0.0117,0.000965,0.0844,0.795,119.941,4,,,,,Take A Picture by COIN. .
spotify:track:7e1arKsP7vPjdwssVPHgZk,Poison Poison,Snow Angel,Reneé Rapp,2023-08-18,191451,62,True,,2024-06-17T01:30:52Z,,Interscope Records,0.821,0.497,7,-6.876,1,0.0392,0.176,1.02e-05,0.101,0.669,111.024,4,,,,,Poison Poison by Reneé Rapp. .
spotify:track:7vEGmlgEJ5CaNi2w8ZfJ5i,ROOM FOR 2,Walk Me Home...,Benson Boone,2022-07-29,151500,47,False,,2024-06-16T16:33:58Z,,Warner Records,0.593,0.503,2,-5.635,1,0.0652,0.112,0.0,0.331,0.278,159.971,4,,,,,ROOM FOR 2 by Benson Boone. .
spotify:track:3MEodSFA6jrauLOkjB6h6l,Sugar Sweet,PULSE,Benson Boone,2023-05-05,169839,41,False,,2024-06-16T16:11:38Z,,"Night Street Records, Inc./Warner Records Inc.",0.538,0.826,2,-2.945,1,0.255,0.0331,0.0,0.0637,0.62,170.066,4,,,,,Sugar Sweet by Benson Boone. .
spotify:track:2ahOpZ7kEmcuo71p5XaGdf,What Was,PULSE,Benson Boone,2023-05-05,215217,42,False,,2024-06-16T16:09:01Z,,"Night Street Records, Inc./Warner Records Inc.",0.633,0.612,4,-5.368,1,0.0515,0.331,0.0,0.117,0.335,119.891,4,,,,,What Was by Benson Boone. .
spotify:track:31XxRxQ4g4mVkHoJwhCJ5z,Coffee Cake,PULSE,Benson Boone,2023-05-05,186540,64,False,,2024-06-16T16:02:06Z,,"Night Street Records, Inc./Warner Records Inc.",0.529,0.798,2,-4.956,1,0.236,0.0137,0.0,0.0487,0.777,159.913,4,,,,,Coffee Cake by Benson Boone. .
spotify:track:0c4tA2SXXB3D7kV4nHERSt,Risk,The Secret of Us,Gracie Abrams,2024-06-07,191566,0,False,,2024-06-16T13:17:39Z,,"Gracie Abrams, under exclusive license to Interscope Records",0.508,0.479,3,-6.076,0,0.103,0.528,0.0,0.128,0.467,113.01,4,,,,,Risk by Gracie Abrams. .
spotify:track:4TCij9VbTrhdz6i0kKqbpF,Close To You,The Secret of Us,Gracie Abrams,2024-06-07,225973,0,False,,2024-06-16T13:17:38Z,,"Gracie Abrams, under exclusive license to Interscope Records",0.586,0.72,6,-7.984,1,0.0775,0.0236,0.000124,0.0925,0.302,121.927,4,,,,,Close To You by Gracie Abrams. .
spotify:track:5ngcqrs4Xq915GUqNtNNr5,Young Blood,Busyhead,Noah Kahan,2019-06-14,208533,67,False,,2024-06-08T17:08:14Z,,Republic Records,0.671,0.463,11,-8.534,1,0.0439,0.391,0.0,0.162,0.347,85.002,4,,,,,Young Blood by Noah Kahan. .
spotify:track:6WTFHKrnZpwEBLRS10Ylqs,misses,14 minutes,Dominic Fike,2024-05-03,74378,73,False,,2024-06-07T17:27:17Z,,Columbia,0.578,0.509,2,-6.229,1,0.0279,0.13,0.734,0.344,0.586,119.945,4,,,,,misses by Dominic Fike. .
spotify:track:2WGcpz55A2vrvh6foEGCNL,Calling After Me,Calling After Me,Wallows,2024-03-21,187692,57,False,,2024-06-07T17:27:14Z,indie,Atlantic Records,0.636,0.797,8,-4.644,1,0.0296,0.00598,4.26e-06,0.114,0.965,139.963,4,,,"This urgent indie rock track bursts with high, nostalgic energy, characterized by jangly electric guitars, propulsive drums, and an energetic bassline. The earnest male vocals evoke a driving feel, making it an ideal addition to an 'Indie Road Trip' playlist.",,Calling After Me by Wallows. indie .
spotify:track:2ehRU518I0hYqMGQnk4lDY,invisible string,folklore (deluxe version),Taylor Swift,2020-08-18,252880,63,False,,2024-06-07T17:27:12Z,,Taylor Swift,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,4,,,,,invisible string by Taylor Swift. .
spotify:track:3IhtE4fkytdrtEfV34UzkD,betty,folklore (deluxe version),Taylor Swift,2020-08-18,294520,62,True,,2024-06-07T17:27:12Z,,Taylor Swift,0.595,0.376,0,-8.767,1,0.0256,0.589,0.0,0.0989,0.476,95.946,4,,,,,betty by Taylor Swift. .
spotify:track:5P2bHCDM2tsgIaYWsZMhu5,my tears ricochet,folklore (deluxe version),Taylor Swift,2020-08-18,255893,65,False,,2024-06-07T17:27:11Z,,Taylor Swift,0.456,0.265,0,-10.663,1,0.0328,0.814,0.0,0.0679,0.112,129.947,4,,,,,my tears ricochet by Taylor Swift. .
spotify:track:2XMTqoHHSH0lvuXrvIEdco,Capsize,Truce - EP,FRENSHIP;Emily Warren,2016-09-02,237706,66,False,,2024-06-07T17:27:08Z,,Columbia,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4,,,,,Capsize by FRENSHIP;Emily Warren. .
spotify:track:4HfLQJtVT1KiX1eVedDyTm,Alaska,Heard It In A Past Life,Maggie Rogers,2019-01-18,188000,72,False,,2024-06-07T17:27:07Z,,Capitol Records,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,4,,,,,Alaska by Maggie Rogers. .
spotify:track:36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,THE TORTURED POETS DEPARTMENT,Taylor Swift,2024-04-18,334084,70,False,,2024-06-07T17:27:06Z,,Taylor Swift,0.606,0.338,0,-10.555,1,0.048,0.315,0.0,0.106,0.238,119.88,4,,,,,Who’s Afraid of Little Old Me? by Taylor Swift. .
spotify:track:7MDfN1ldfTMtuXXdVz2Pzc,Tears Dry On Their Own,Back To Black (Deluxe Edition),Amy Winehouse,2006,186440,74,True,,2024-06-07T17:27:05Z,,Universal-Island Records Ltd.,0.634,0.543,1,-13.391,0,0.182,0.525,0.0,0.232,0.468,121.56,4,,,,,Tears Dry On Their Own by Amy Winehouse. .
spotify:track:4djIFfof5TpbSGRZUpsTXq,Talk Too Much,How Will You Know If You Never Try,COIN,2017-04-21,188639,64,False,,2024-06-07T17:27:03Z,,StarTime International/Columbia,0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966,4,,,,,Talk Too Much by COIN. .
spotify:track:234RqTZmnDTnxWlVciXHLD,It's Not Over,Daughtry (Deluxe Edition),Daughtry,2006,215026,69,False,,2024-06-07T17:27:01Z,,RCA Records Label,0.428,0.919,10,-3.245,0,0.0618,0.0503,0.0,0.245,0.294,145.927,4,,,,,It's Not Over by Daughtry. .
spotify:track:2mobr1UlKjhxDTOVqng3jw,Home,Daughtry (Deluxe Edition),Daughtry,2006,255666,61,False,,2024-06-07T17:26:56Z,,RCA Records Label,0.443,0.853,6,-3.885,1,0.0361,0.00217,1.77e-06,0.198,0.338,143.986,4,,,,,Home by Daughtry. .
spotify:track:4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT,Taylor Swift,2024-04-18,218004,79,True,,2024-06-07T17:26:55Z,,Taylor Swift,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4,,,,,I Can Do It With a Broken Heart by Taylor Swift. .
spotify:track:2LNFFF6bEUIcHgXnQE8qVK,Deeply Still In Love,Deeply Still In Love,ROLE MODEL,2024-05-10,242544,0,True,,2024-06-07T17:26:53Z,bedroom pop,Interscope Records,0.421,0.882,7,-5.788,1,0.0951,0.0642,0.0,0.363,0.587,190.078,4,,,,,Deeply Still In Love by ROLE MODEL. bedroom pop .
spotify:track:2R5uY1gbIKzGB1yAOH067s,Over You,Daughtry (Deluxe Edition),Daughtry,2006,204853,64,False,,2024-06-07T17:26:51Z,,RCA Records Label,0.425,0.922,3,-2.6,1,0.0412,0.0174,0.0,0.104,0.564,156.045,4,,,,,Over You by Daughtry. .
spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,DECIDE,Djo,2022-09-16,159245,92,False,,2024-06-07T17:26:49Z,,Djo,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,,,,,End of Beginning by Djo. .
spotify:track:1mSx7N1adnrCeBonfQzG1M,Supercut X Club,Supercut X Club,JamesXCut,2024-03-23,222888,41,False,,2024-05-29T17:35:39Z,,JamesXCut,0.581,0.722,7,-10.984,1,0.09,0.0454,0.00111,0.128,0.474,125.059,4,,,,,Supercut X Club by JamesXCut. .
spotify:track:6twjuBZfRJIZnoHrghzWLk,Blame Brett,Blame My Ex,The Beaches,2023-09-15,177003,68,False,,2024-05-17T19:07:53Z,,The Beaches,0.472,0.867,1,-3.159,0,0.0409,0.0063,4.56e-06,0.326,0.792,155.996,4,,,,,Blame Brett by The Beaches. .
spotify:track:42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),Dawns (feat. Maggie Rogers),Zach Bryan;Maggie Rogers,2023-01-27,290892,75,True,,2024-05-16T14:16:43Z,"country,red dirt",Warner Records,0.447,0.441,0,-7.658,1,0.0456,0.874,4.36e-05,0.188,0.286,122.811,4,,,,,"Dawns (feat. Maggie Rogers) by Zach Bryan;Maggie Rogers. country,red dirt ."
spotify:track:71DSaeKtXQaMAqnvMT7Uoc,Mona Lisa,Sunburn,Dominic Fike,2023-07-07,186066,67,False,,2024-05-14T18:47:46Z,,Columbia,0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043,4,,,,,Mona Lisa by Dominic Fike. .
spotify:track:2H2ytI7ompfNmRkI2sq8Uk,I LUV IT (feat. Playboi Carti),I LUV IT (feat. Playboi Carti),Camila Cabello;Playboi Carti,2024-03-27,174880,64,True,,2024-05-14T18:47:43Z,rage rap,Geffen/Interscope Records,0.618,0.793,5,-5.794,1,0.0506,0.0103,0.00463,0.235,0.198,75.524,4,,,,,I LUV IT (feat. Playboi Carti) by Camila Cabello;Playboi Carti. rage rap .
spotify:track:7b6sWLSnbZhSIeqNGrJ4py,These Walls,Radical Optimism,Dua Lipa,2024-05-03,217783,76,True,,2024-05-14T18:47:37Z,pop,Warner Records,0.731,0.725,1,-5.117,1,0.0349,0.0361,2.49e-05,0.106,0.739,123.01,4,,,,,These Walls by Dua Lipa. pop .
spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),I Had Some Help,Post Malone;Morgan Wallen,2024-05-10,178205,81,True,,2024-05-14T03:44:25Z,country,Mercury Records/Republic Records,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,,,,,I Had Some Help (Feat. Morgan Wallen) by Post Malone;Morgan Wallen. country .
spotify:track:4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),Zach Bryan,Zach Bryan;The War And Treaty,2023-08-25,227466,74,False,,2024-05-14T03:44:23Z,"country,red dirt",Warner Records,0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,4,,,,,"Hey Driver (feat. The War and Treaty) by Zach Bryan;The War And Treaty. country,red dirt ."
spotify:track:4ZTC6KvnQxloiwmT0Yhypy,Life Will Be,Gold,Cleo Sol,2023-09-29,198200,69,False,,2024-05-10T13:47:28Z,"neo soul,alternative r&b,uk r&b",Forever Living Originals,0.557,0.408,7,-8.656,1,0.0792,0.57,0.0131,0.146,0.294,102.343,4,,,,,"Life Will Be by Cleo Sol. neo soul,alternative r&b,uk r&b ."
spotify:track:5Py8zRKGkZvgHniVVtvNCN,All Around Me,Changes,Justin Bieber,2020-02-14,136906,58,False,,2024-05-10T13:34:53Z,,RBMG/Def Jam,0.53,0.438,3,-7.564,1,0.0372,0.811,0.0,0.212,0.694,117.148,4,,,,,All Around Me by Justin Bieber. .
spotify:track:3x80T4dEFK7tDFzpxA6Dml,What About Now,Daughtry (Deluxe Edition),Daughtry,2006,253293,56,False,,2024-05-09T22:32:48Z,,RCA Records Label,0.358,0.836,9,-2.821,0,0.0419,0.0724,0.0,0.15,0.252,162.007,4,,,,,What About Now by Daughtry. .
spotify:track:1c478uMN61yF2JOXXEtsdw,Spectrum (Say My Name) - Calvin Harris Remix,Spectrum (Say My Name) EP,Florence + The Machine;Calvin Harris,2012-01-01,218190,58,False,,2024-04-19T14:59:53Z,"baroque pop,edm",Universal-Island Records Ltd.,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,4,,,,,"Spectrum (Say My Name) - Calvin Harris Remix by Florence + The Machine;Calvin Harris. baroque pop,edm ."
spotify:track:3B7cm8w1IAfOfgQHFvAsft,Keep It Up,Keep It Up,Good Neighbours,2024-04-05,156524,0,False,,2024-04-18T23:11:46Z,,Some Action,0.523,0.912,8,-3.867,1,0.0775,0.0517,1.45e-06,0.102,0.392,88.829,4,,,,,Keep It Up by Good Neighbours. .
spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Fireworks & Rollerblades,Benson Boone,2024-04-05,180304,89,False,,2024-04-17T12:30:18Z,,"Night Street Records, Inc./Warner Records Inc.",0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,,,,,Beautiful Things by Benson Boone. .
spotify:track:3OJIdGOHEzxY8V0CNCBBXc,Drunk In My Mind,Fireworks & Rollerblades,Benson Boone,2024-04-05,227569,61,False,,2024-04-17T12:30:13Z,,"Night Street Records, Inc./Warner Records Inc.",0.444,0.526,8,-5.088,1,0.0856,0.565,0.0,0.107,0.383,184.076,3,,,,,Drunk In My Mind by Benson Boone. .
spotify:track:6TT7B4MigCJCc0tqKYEpZC,Moves,I Can't Let Go,Suki Waterhouse,2022-05-06,193031,67,False,,2024-04-12T13:58:06Z,,Sub Pop Records,0.574,0.44,0,-8.274,1,0.024,0.579,0.0,0.348,0.365,84.992,4,,,,,Moves by Suki Waterhouse. .
spotify:track:3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),Paradise Again,Swedish House Mafia;Connie Constance,2022-04-15,214071,77,False,,2024-04-01T23:24:11Z,edm,Republic Records,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,,,,,Heaven Takes You Home (feat. Connie Constance) by Swedish House Mafia;Connie Constance. edm .
spotify:track:4IadxL6BUymXlh8RCJJu7T,Too Sweet,Unheard,Hozier,2024-03-22,251424,74,False,,2024-03-23T23:52:29Z,,Columbia,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,,,"'Too Sweet' is a seductive, groovy blues-rock and soul-pop track with a mid-tempo swagger, featuring prominent electric guitar, a strong bassline, and an organ. Hozier's deep, rich male vocal carries the playful confidence, perfect for a 'Midnight Blues Lounge' playlist.",,Too Sweet by Hozier. .
spotify:track:6wfugRLamFsTRbPcCpNnP7,How You Get The Girl,1989 (Deluxe Edition),Taylor Swift,2014-10-27,247533,54,False,,2024-03-18T18:59:35Z,,Taylor Swift,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,4,,,,,How You Get The Girl by Taylor Swift. .
spotify:track:2fQxE0jVrjNMT9oJAXtSJR,Domino,Who You Are (Platinum Edition),Jessie J,2011-01-01,231840,76,False,,2024-03-10T03:54:17Z,,Lava Music/Republic Records,0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986,4,,,,,Domino by Jessie J. .
spotify:track:6u4xaFcAP7VY0lpvbDuqGR,Perfect (Exceeder),Perfect (Exceeder) [1234 – Let Me Hear You Scream] - Sped Up,Mason;Princess Superstar,2024-01-19,161271,24,False,,2024-03-10T03:54:13Z,electroclash,TMRW Music,0.638,0.861,6,-6.597,1,0.0588,0.00463,0.158,0.391,0.675,127.922,4,,,,,Perfect (Exceeder) by Mason;Princess Superstar. electroclash .
spotify:track:7gaA3wERFkFkgivjwbSvkG,"yes, and?","yes, and?",Ariana Grande,2024-01-12,214994,72,True,,2024-03-10T03:54:13Z,pop,Republic Records,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998,4,,,,,"yes, and? by Ariana Grande. pop ."
spotify:track:7wdzLe2Gsx1RGqbvYZHASz,i,i,Kendrick Lamar,2014-09-23,231933,68,True,,2024-03-08T19:29:24Z,"hip hop,west coast hip hop",Aftermath,0.755,0.884,10,-5.296,0,0.0638,0.0208,2.97e-06,0.248,0.897,121.927,4,,,,,"i by Kendrick Lamar. hip hop,west coast hip hop ."
spotify:track:4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),Midnights (The Til Dawn Edition),Taylor Swift;Lana Del Rey,2023-05-26,229942,72,True,,2024-03-04T14:54:40Z,,Taylor Swift,0.664,0.399,6,-10.997,0,0.0349,0.797,3.13e-06,0.105,0.265,109.937,4,,,,,Snow On The Beach (feat. More Lana Del Rey) by Taylor Swift;Lana Del Rey. .
spotify:track:15jIpgBlSbxsPVsKPNYkNp,Boyfriend,How Will You Know If You Never Try,COIN,2017-04-21,179013,44,False,,2024-02-28T01:10:28Z,,StarTime International/Columbia,0.572,0.916,0,-4.83,1,0.0576,0.016,9.68e-06,0.208,0.464,150.088,4,,,,,Boyfriend by COIN. .
spotify:track:59CW3pfCsmyUfDdHY8V34f,Bandaid On A Bullet Hole,Bandaid On A Bullet Hole,Olivia O'Brien,2023-10-19,173677,0,False,,2024-02-16T23:17:04Z,,Olivia O'Brien,0.666,0.912,0,-3.024,0,0.158,0.066,0.0,0.404,0.566,120.068,4,,,,,Bandaid On A Bullet Hole by Olivia O'Brien. .
spotify:track:1ptwL6lZNLc654XAaHqcHb,Unknown / Nth,Unreal Unearth,Hozier,2023-08-18,280106,66,False,,2024-02-12T01:57:41Z,,Columbia,0.475,0.178,7,-9.976,1,0.0347,0.745,0.000189,0.0899,0.23,136.687,4,,,,,Unknown / Nth by Hozier. .
spotify:track:68mOSKT4uBkKddEAhlMO61,Home,Home,Good Neighbours,2024-01-17,157485,72,False,,2024-02-03T04:56:20Z,,Some Action,0.584,0.673,6,-4.444,1,0.0298,0.0296,0.0614,0.121,0.138,77.002,4,,,,,Home by Good Neighbours. .
spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,XO,John Mayer,2014-05-27,213626,67,False,,2024-01-13T19:59:15Z,singer-songwriter,Columbia,0.431,0.377,2,-9.753,1,0.0288,0.749,0.0,0.211,0.353,173.67,4,,,,,XO by John Mayer. singer-songwriter .
spotify:track:2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Loud,Rihanna,2010-01-01,235493,86,False,,2024-01-05T23:14:55Z,,Def Jam Recordings,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.918,4,,,,,Only Girl (In The World) by Rihanna. .
spotify:track:4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,Read My Lips (Deluxe Version),Sophie Ellis-Bextor,2002-06-06,230013,80,False,,2024-01-05T23:06:12Z,,Polydor Records,0.73,0.849,1,-5.281,0,0.0299,0.00234,2.57e-05,0.312,0.887,117.308,4,,,,,Murder On The Dancefloor by Sophie Ellis-Bextor. .
spotify:track:1UYj8qTWjneZJDVjUMwMub,The Moment,Currents,Tame Impala,2015-07-17,255413,72,False,,2024-01-05T23:05:15Z,"neo-psychedelic,indie",Universal Music Australia Pty. Ltd.,0.547,0.827,7,-6.036,1,0.0468,0.000296,0.101,0.0858,0.451,119.089,4,,,,,"The Moment by Tame Impala. neo-psychedelic,indie ."
spotify:track:0mO6oS60RST2sWmN2FKknP,One More Hour,The Slow Rush,Tame Impala,2020-02-14,432560,74,False,,2024-01-05T23:05:10Z,"neo-psychedelic,indie",Universal Music Australia Pty. Ltd.,0.647,0.398,4,-8.63,1,0.0283,0.108,0.107,0.148,0.32,102.029,4,,,,,"One More Hour by Tame Impala. neo-psychedelic,indie ."
spotify:track:0i5QVxsK3IvEDbUjTA64Li,Silver Lining,Mt. Joy,Mt. Joy,2018-03-02,198600,3,False,,2024-01-05T23:04:48Z,,"Dualtone Music Group, Inc.",0.543,0.616,0,-6.53,1,0.0282,0.00116,1.02e-06,0.151,0.199,144.216,4,,,,,Silver Lining by Mt. Joy. .
spotify:track:3X2Aw6bQ7TfMMKsTzjTlDg,Waterfall,Waterfall,Disclosure;RAYE,2022-03-22,232120,59,False,,2024-01-05T23:02:31Z,house,Apollo Records,0.691,0.733,11,-6.887,0,0.0572,0.0212,5.61e-05,0.0894,0.834,128.038,4,,,,,Waterfall by Disclosure;RAYE. house .
spotify:track:6luBKkFUt5wTwz7hpLhp12,drive ME crazy!,Let’s Start Here.,Lil Yachty;Diana Gordon,2023-01-27,229804,74,True,,2024-01-05T22:59:58Z,,Quality Control Music/Motown Records,0.497,0.825,10,-3.621,0,0.0925,0.172,0.00319,0.377,0.44,107.073,4,,,,,drive ME crazy! by Lil Yachty;Diana Gordon. .
spotify:track:0i3XYGG0zbHDjnuxO3Sads,La La,Autobiography,Ashlee Simpson,2004-01-01,221266,46,False,,2024-01-02T18:25:39Z,bubblegum pop,Geffen*,0.534,0.909,11,-3.754,0,0.0793,8.45e-05,0.234,0.0922,0.455,129.979,4,,,,,La La by Ashlee Simpson. bubblegum pop .
spotify:track:2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Starting Over,Chris Stapleton,2020-11-13,213493,84,False,,2023-12-31T03:56:14Z,"country,outlaw country",Mercury Nashville,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,4,,,,,"You Should Probably Leave by Chris Stapleton. country,outlaw country ."
spotify:track:6RZmhpvukfyeSURhf4kZ0d,Is It True,The Slow Rush,Tame Impala,2020-02-14,239266,77,False,,2023-12-20T22:58:21Z,"neo-psychedelic,indie",Universal Music Australia Pty. Ltd.,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,4,,,,,"Is It True by Tame Impala. neo-psychedelic,indie ."
