track_id,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,instrumentalness,mode,key,acousticness,playlist_subgenre,rating,small_text,review,gemini_review
1eaRpdsgUxH5AY0W9W3Mcc,0.506,173.923,0.415,pop,-7.291,0.105,0.296,Sunday (1994),4.0,0.0282,27,tired boy,Bedroom Pop,Tired Boy,0.000255,1.0,2.0,0.133,bedroom,,,,
1ciQU7ZQGHq129m3njp9en,0.525,113.856,0.702,pop,-5.028,0.119,0.515,Orion Sun,4.0,0.0313,65,dirty dancer,Bedroom Pop,dirty dancer,0.0667,0.0,7.0,0.376,bedroom,,,,
6Qvwt9H76n1FfWyw5aT6JJ,0.762,139.974,0.669,pop,-12.308,0.151,0.876,Takayoshi,4.0,0.0364,67,apart of me,Bedroom Pop,apart of me,0.842,0.0,5.0,0.0663,bedroom,,,,
0YMe6PHRbeDcN7KJdCG0bW,0.531,88.009,0.747,pop,-5.99,0.192,0.785,Dijon,4.0,0.0477,64,absolutely,Bedroom Pop,The Dress,1.8e-06,1.0,8.0,0.266,bedroom,7.2,"The roaming, Americana-obsessed songwriter brings a sense of purpose to his zigzagging on his debut album, a collaborator-filled collection of heartbreak tales.","Los Angeles singer Dijon likes to roam. Since his alt R&B group Abhi//Dijon split amicably in the mid 2010s, he’s become a wanderer, his music accreting and discarding styles like a subletter acclimating to new quarters. In the past two years, he’s released a smoldering cover of Chaka Khan’s “Sweet Thing,” recorded a Prince pastiche in which he shouts out “Automatic,” and assembled Raveena, John C. Reilly, and Dan Reeder for what can only be described as a folk cypher. The latter song was purposefully eclectic, the guest list decided—in a strange echo of Pitchfork contributor Claire Lobenfeld’s review of Dijon’s 2020 EP—by throwing names into a hat. Dijon has never cast these ventures as ironic, kitschy, or audacious, but they could feel like diversions, gimmicks obscuring the anonymity of his songwriting. Absolutely, his debut album, moves more deliberately, his zigzagging purposeful.Dijon’s pliant, raspy voice guides the record, shifting from coos to wails to murmurs as he sings of love and its complications over folk and soul arrangements. He tends to shun gloss and polish, instead crooning with no discernible enhancements or processing. Accordingly, even his prettiest notes sound physical and textured, like he’s fighting a cold. That strain defines “Many Times,” the powerhouse single about a breaking point in a relationship. “Strawberry, raspberry/Candlelight, satellite/Television, X-ray vision/Aw, what’s it gonna take for you to listen?,” he sings with frustration. His delivery quickens as he rattles off the items of the strange list, the syllables and rhymes running together, growing sillier.For “The Dress,” a slow jam about a couple revisiting their glory days, Dijon turns pleading, drawing out his melodies. “We should go out/And dance like we used to dance/We should go out/And hold hands,” he sings. The character knows the spark has died but prefers to dream, a common choice in these tales of heartbreak. “Annie” is even rosier, Dijon’s narrator glumly telling Annie she can “change [her] mind.” There’s little outright storytelling on the album, but Dijon’s impassioned performances make the elisions feel loaded. Grievances lurk in every omission.The production follows Dijon’s contortions, flickering and flaring in tandem with his theatrics. He recorded Absolutely with a revolving door of collaborators who he encouraged to show up at their leisure, an atmosphere captured in the compositions. Sometimes, Dijon is alone. On the self-produced “Did You See It?,” he floats in a drumless void of plucks as he wonders aloud whether the drugs have kicked in. Other times, the room is packed. “Big Mike’s” swells with instruments—slide guitar, organ, percussion, clarinet, piano—that accent Dijon’s yearning vocals. The singer on “Noah’s Highlight Reel” is just some guy. “He’s a great friend of mine, but also a real country boy—I couldn’t approximate that,” Dijon told NME. Compared to the calculated syncretism of his past music, the direction here is whimsical and open.",
2fGRJzoiYJYAzlQAyBONMb,0.353,124.991,0.81,pop,-9.536,0.082,0.731,Ralph Castelli,4.0,0.0437,63,morning sex,Bedroom Pop,Morning Sex,0.000104,1.0,6.0,0.0473,bedroom,,,,
5TZKpQFKCbIlWGD8DzHbC6,0.551,135.808,0.562,pop,-8.879,0.164,0.386,wave to earth,4.0,0.0318,64,0.1 flaws and all.,Bedroom Pop,bad,0.113,1.0,2.0,0.705,bedroom,,,,
7G2om18d9kfV3aNtNfQkzA,0.394,129.931,0.759,pop,-7.399,0.124,0.501,"grentperez, Lyn Lapid",4.0,0.0636,62,room for you,Bedroom Pop,Room For You,0.00168,0.0,6.0,0.843,bedroom,,,,
2CBtdZVcpSwaxOcLUi1AGo,0.413,109.988,0.879,pop,-9.161,0.318,0.869,The Marías,4.0,0.0575,60,care for you,Bedroom Pop,Care For You,0.221,0.0,1.0,0.816,bedroom,,,,
1gyIYA98zceKTnjISviYRz,0.528,107.949,0.693,pop,-8.468,0.114,0.597,Freak Slug,4.0,0.0259,60,radio,Bedroom Pop,Radio,0.846,1.0,1.0,0.699,bedroom,,,,
1rPYEWQfIRo5A4fvLgFbBe,0.669,96.982,0.573,pop,-11.436,0.321,0.159,STRFKR,4.0,0.0332,60,miracle mile,Bedroom Pop,Golden Light,0.806,0.0,8.0,0.521,bedroom,5.2,"The usually chirpy Portland, Oregon synth poppers take a lyrically dark turn on their fourth album, where frontman Josh Hodges sings about his fear of death, restless nights, romantic tragedy, and emotional crisis.","Give this to Josh Hodges: He seems like a guy who would do reasonably well during any period of indie rock history. If it was the 1980s, he probably would have fronted a band that sounded like the Replacements. If it was the 90s, he'd be penning decent approximations of Pavement songs. If it was the early 00s, he'd be part of the post-Strokes ""return of rock"" wave of Vines and Jet wannabes. But Hodges came up in the late 00s, so he founded STRFKR (or Starfucker, or Pyramid or Pyrmamiddd when they briefly lost their nerve) and emulated the MGMT/Passion Pit model of synthy indie pop. No matter what, Hodges has what it takes to survive, if not exactly thrive.Miracle Mile is STRFKR's fourth record, which seems like a lot for a perennial second-tier band on the dorm-party circuit. This is a testament to Hodges' skill as a craftsman: He can turn out reasonably engaging amalgams of lightly funky disco rhythms and mildly trippy psych rock ambiance without breaking a sweat. His records-- now made in collaboration with a band that includes bassist Shawn Glassford, drummer Keil Corcoran, and guitarist Patrick Morris-- are always immaculate and thoroughly professional enterprises. But, like a machine designed to endlessly churn out identical pots, STRFKR apparently never wondered if the world needed another record like Miracle Mile. This band can capably turn out listenable, inoffensive music that conforms to the demands of the marketplace, but that doesn't mean Miracle Mile has any discernible personality or artistic character. It's just another well-made pot on a shelf with nothing inside.It's a shame, because Hodges obviously wants STRFKR to stand out and mean something. There's that band name, of course. There's STRFKR's theatrical live show, which is like the kids' table alternative to of Montreal. And there's Hodges' academic streak, which manifests itself in references to college syllabus-approved philosophers, like Alan Watts on 2011's Reptilians and Khalil Gibran on Miracle Mile. It would be stretch to call Miracle Mile a concept record, but there are thematic links between the songs. The album-opening ""While I'm Alive"" sets the tone: While the music is sugary and blandly hooky, Hodges grasps for the profound in the lyrics, singing about the underlying fear of death that's the opposite of YOLO hedonism: ""Just keep telling myself/ To live my life alive/ Like everything else/ Just keep on breathing and live."" If only Hodges didn't write about going through the motions like a man going through the motions.Hodges repeatedly refers to restless nights, romantic tragedy, and emotional crisis on Miracle Mile, even as it remains set on a sleepy default pop rock setting. If anything is truly at stake here, Hodges is unable to convey it musically. Instead, STRFKR falls back on the band's dubious gifts for indie pastiche. ""Sazed"" shoplifts at least a couple of elements from Washed Out's already plundered ""Feel it All Around"". ""Malmo"" references Bon Iver's ""Holocene"" and utilizes the lamest of recent indie trends, the ""catchy"" whistle. ""Leave it All Behind"" and ""Last Words"" are typical of the same-y, mid-tempo laptop pop songs that dominate the interminable second half of Miracle Mile.At 15 tracks, it's at least twice as long as it should be. It's possible that the cumulative deadening effect of Miracle Mile is intentional, or that the contrast between the vacuous music and the spiritual ennui of the lyrics is supposed to be ironic. But Miracle Mile doesn't seem smart enough, musically or lyrically, for that to be the case.",
1rPYEWQfIRo5A4fvLgFbBe,0.669,96.982,0.573,pop,-11.436,0.321,0.159,STRFKR,4.0,0.0332,60,miracle mile,Bedroom Pop,Golden Light,0.806,0.0,8.0,0.521,bedroom,5.2,"The usually chirpy Portland, Oregon synth poppers take a lyrically dark turn on their fourth album, where frontman Josh Hodges sings about his fear of death, restless nights, romantic tragedy, and emotional crisis.","Give this to Josh Hodges: He seems like a guy who would do reasonably well during any period of indie rock history. If it was the 1980s, he probably would have fronted a band that sounded like the Replacements. If it was the 90s, he'd be penning decent approximations of Pavement songs. If it was the early 00s, he'd be part of the post-Strokes ""return of rock"" wave of Vines and Jet wannabes. But Hodges came up in the late 00s, so he founded STRFKR (or Starfucker, or Pyramid or Pyrmamiddd when they briefly lost their nerve) and emulated the MGMT/Passion Pit model of synthy indie pop. No matter what, Hodges has what it takes to survive, if not exactly thrive.Miracle Mile is STRFKR's fourth record, which seems like a lot for a perennial second-tier band on the dorm-party circuit. This is a testament to Hodges' skill as a craftsman: He can turn out reasonably engaging amalgams of lightly funky disco rhythms and mildly trippy psych rock ambiance without breaking a sweat. His records-- now made in collaboration with a band that includes bassist Shawn Glassford, drummer Keil Corcoran, and guitarist Patrick Morris-- are always immaculate and thoroughly professional enterprises. But, like a machine designed to endlessly churn out identical pots, STRFKR apparently never wondered if the world needed another record like Miracle Mile. This band can capably turn out listenable, inoffensive music that conforms to the demands of the marketplace, but that doesn't mean Miracle Mile has any discernible personality or artistic character. It's just another well-made pot on a shelf with nothing inside.It's a shame, because Hodges obviously wants STRFKR to stand out and mean something. There's that band name, of course. There's STRFKR's theatrical live show, which is like the kids' table alternative to of Montreal. And there's Hodges' academic streak, which manifests itself in references to college syllabus-approved philosophers, like Alan Watts on 2011's Reptilians and Khalil Gibran on Miracle Mile. It would be stretch to call Miracle Mile a concept record, but there are thematic links between the songs. The album-opening ""While I'm Alive"" sets the tone: While the music is sugary and blandly hooky, Hodges grasps for the profound in the lyrics, singing about the underlying fear of death that's the opposite of YOLO hedonism: ""Just keep telling myself/ To live my life alive/ Like everything else/ Just keep on breathing and live."" If only Hodges didn't write about going through the motions like a man going through the motions.Hodges repeatedly refers to restless nights, romantic tragedy, and emotional crisis on Miracle Mile, even as it remains set on a sleepy default pop rock setting. If anything is truly at stake here, Hodges is unable to convey it musically. Instead, STRFKR falls back on the band's dubious gifts for indie pastiche. ""Sazed"" shoplifts at least a couple of elements from Washed Out's already plundered ""Feel it All Around"". ""Malmo"" references Bon Iver's ""Holocene"" and utilizes the lamest of recent indie trends, the ""catchy"" whistle. ""Leave it All Behind"" and ""Last Words"" are typical of the same-y, mid-tempo laptop pop songs that dominate the interminable second half of Miracle Mile.At 15 tracks, it's at least twice as long as it should be. It's possible that the cumulative deadening effect of Miracle Mile is intentional, or that the contrast between the vacuous music and the spiritual ennui of the lyrics is supposed to be ironic. But Miracle Mile doesn't seem smart enough, musically or lyrically, for that to be the case.",
4XYo3W8U6IY42EbB01rnR4,0.262,135.497,0.733,pop,-13.766,0.105,0.444,Clairo,3.0,0.028,59,heaven,Bedroom Pop,Heaven,4.79e-06,1.0,0.0,0.224,bedroom,7.8,"Written amid a period of intra-band tumult, Dilly Dally’s thrilling second album foregrounds frontwoman Kate Monks’ singular voice as she riffs on themes of power, sex, confidence, and self-care.","In 2009, when high school pals Kate Monks and Liz Ball moved to Toronto to chase their rock’n’roll dreams, they got identical Dilly Dally tattoos even before properly starting the band. “The artist was like, ‘I really don’t think you should get these tattoos,’” Monks recently recalled in an interview. “And we were like, ‘We’re gonna be the biggest band in the world.’ We thought we were Oasis.” In pure feeling, if not quite fame, Dilly Dally’s ambition matches that conviction.Every grain of Monks’ exhilarating voice tells a story: The singer, guitarist, and Dilly Dally’s primary songwriter is always bursting past a calculable edge; she is an amplifier turned to 11. Like a noise musician pushing power electronics into the red, Monks is an emotionally blown-out singer, and in her tattered voice she cracks, soars, gnarls, growls, drawls, slurs, rasps. Pain radiates through her and into the band’s songs, like the glow of burning charcoal.Heaven is the quartet’s thrilling second album, and while Dilly Dally might still formally recall 1990s alt-rock à la Hole and the Smashing Pumpkins, their songs are noisier, more metallic, deconstructed. Monks’ raw rapture sets the comparisons at some remove. With her unwavering pop sense and keen way with a chorus, you can tell she is a woman who learned guitar through a Beatles songbook. Dilly Dally once covered Drake’s “Know Yourself” to delightfully grotesque effect, and as their fellow 6 dweller has posited: It’s not about who did it first. It’s about who did it right.Dilly Dally wrote Heaven amid a period of intra-band tumult, and even as the album breathes deeply, its best songs betray those struggles. Heaven riffs on themes of power and sex, of confidence and self-care. But self-care is not soft on Heaven; it’s shrill, life or death, a leaden riff. These complex songs exhibit the care as well as the bleak cause that necessitated it. The roiling early highlight “Doom” swings from hushed dream-pop singing to dread-laden, industrial metal; the lyrics spin ominous uncertainty into New Age affirmations. “Remember who you are/And where you’re gonna be/What’s inside you/Is sacred,” Monks sings, contorting the last word into a guttural growl. On “Sober Motel,” Dilly Dally capture the overwhelming, nearly transcendent clarity that sobriety can beget. “When I’m sober/My soul comes screechin’,” Monks hollers, riding along the final careening syllables as if they were the last roller coaster on Earth.“Sober Motel” feels of a piece with “Marijuana,” a song whose vividness tears you apart. As Monks sings sublimely of “angels” who “got ripped and torn apart inside of me,” heaven is clearly a joint: This is a woman’s impassioned love song to weed and its anxiety-quelling properties. “Couldn’t believe/What I see,” Monks sings on the ecstatic chorus, just before it crashes. “Couldn’t believe/Nothing but what’s inside.” As the song breaks down gloriously, “Marijuana” adopts a destabilizing feeling that is patently gorgeous, as if attuned to a deeper sensitivity of sound. Monks has said, “If the band died and went to heaven, this is the album we would make,” and “Marijuana” is indeed its most heavenly moment.Monks penned “Sober Motel” as a “celebration of sobriety,” she wrote in a statement, “in the midst of an industry that is anything but.” Her hope was that its lyrics would become a mantra of mindfulness for the group, whose members have struggled with alcohol on the road, and “create a sort of protective layer around the band” at every show. Much of Heaven feels restorative in that way. But with “Sober Motel” especially, Dilly Dally subtly chip back at the ways music is exploited under capitalism. Its greatest element, as ever, is Monks’ rare voice—jagged, on fire, intoxicating itself.",
4XYo3W8U6IY42EbB01rnR4,0.262,135.497,0.733,pop,-13.766,0.105,0.444,Clairo,3.0,0.028,59,heaven,Bedroom Pop,Heaven,4.79e-06,1.0,0.0,0.224,bedroom,8.1,"On their sixth record, a gloriously pretty collection that features guest vocals from Fleet Foxes' Robin Pecknold, the Walkmen have made a bewildered, giddy paean to their own happiness.","""I was the Duke of Earl, but it couldn't last/ I was the pony express, but I ran out of gas."" This is the first thing Hamilton Leithauser sighs on the Walkmen's new album, Heaven. It is a distinctly un-rock'n'roll sentiment. In fact, it sounds like the sort of thing your grandpa might say. Ten years ago, the Walkmen were a magnetic, messy young rock band, and they did all the things we expect young rock bands to do: swung in unexpectedly on friends, drunk-dialed exes, pleaded pathetically that things would get better with zero evidence that they would. But over the course of their last two albums, they began receding gracefully into sepia tone: Both You & Me and Lisbon felt like more breezy postcards from abroad than seething dispatches from here. Heaven, their gloriously pretty sixth studio record, marks the moment they shuffle off into that 4x6-sized sunset forever. The title they've chosen says it all: Look where they ended up! We all know that's not where rock bands go.Heaven, as Talking Heads famously defined it, ""is a place where nothing ever happens."" For most sentient people, that sounds like the definition of hell, which Byrne's lyrics admitted: ""It's hard to imagine how nothing at all/ Could be so exciting/ Could be so much fun."" Similarly, it might not thrill longtime Walkmen fans to picture the band as a bunch of rumpled, beaming dads slotting recording time in between play dates. But on Heaven, they've made a bewildered, giddy paean to their own happiness. Heaven feels infectiously drunk on its own good fortune and kicks out a barstool for you to drink alongside it.It helps that Hamilton Leithauser, with his oddly aristocratic presence, remains a magnetic frontman even when he's basically taking a song to make goo-goo noises at his one-year-old daughter (the lovely if borderline-saccharine ""Song for Leigh""). There was always something airily entitled in Leithauser's on-record persona; he was the rich kid who didn't have to do his homework, because he knew you'd do it if he asked. That this kid had feelings too was a fundamental dramatic premise of the Walkmen. To hear this former kid now ruminating on big-picture stuff, like the statistical improbability of lasting love (""Love Is Luck"") or the emptiness of perfection (""We Can't Be Beat"") is to hear the band's purview expand quietly. On ""Southern Heart"", he even plays a pleasantly tired cuckold, like the Leonard Cohen of ""Famous Blue Raincoat"": ""Tell me again how you loved all the men you were after,"" he mutters.",
4XYo3W8U6IY42EbB01rnR4,0.262,135.497,0.733,pop,-13.766,0.105,0.444,Clairo,3.0,0.028,59,heaven,Bedroom Pop,Heaven,4.79e-06,1.0,0.0,0.224,bedroom,8.1,"On their sixth record, a gloriously pretty collection that features guest vocals from Fleet Foxes' Robin Pecknold, the Walkmen have made a bewildered, giddy paean to their own happiness.","""I was the Duke of Earl, but it couldn't last/ I was the pony express, but I ran out of gas."" This is the first thing Hamilton Leithauser sighs on the Walkmen's new album, Heaven. It is a distinctly un-rock'n'roll sentiment. In fact, it sounds like the sort of thing your grandpa might say. Ten years ago, the Walkmen were a magnetic, messy young rock band, and they did all the things we expect young rock bands to do: swung in unexpectedly on friends, drunk-dialed exes, pleaded pathetically that things would get better with zero evidence that they would. But over the course of their last two albums, they began receding gracefully into sepia tone: Both You & Me and Lisbon felt like more breezy postcards from abroad than seething dispatches from here. Heaven, their gloriously pretty sixth studio record, marks the moment they shuffle off into that 4x6-sized sunset forever. The title they've chosen says it all: Look where they ended up! We all know that's not where rock bands go.Heaven, as Talking Heads famously defined it, ""is a place where nothing ever happens."" For most sentient people, that sounds like the definition of hell, which Byrne's lyrics admitted: ""It's hard to imagine how nothing at all/ Could be so exciting/ Could be so much fun."" Similarly, it might not thrill longtime Walkmen fans to picture the band as a bunch of rumpled, beaming dads slotting recording time in between play dates. But on Heaven, they've made a bewildered, giddy paean to their own happiness. Heaven feels infectiously drunk on its own good fortune and kicks out a barstool for you to drink alongside it.It helps that Hamilton Leithauser, with his oddly aristocratic presence, remains a magnetic frontman even when he's basically taking a song to make goo-goo noises at his one-year-old daughter (the lovely if borderline-saccharine ""Song for Leigh""). There was always something airily entitled in Leithauser's on-record persona; he was the rich kid who didn't have to do his homework, because he knew you'd do it if he asked. That this kid had feelings too was a fundamental dramatic premise of the Walkmen. To hear this former kid now ruminating on big-picture stuff, like the statistical improbability of lasting love (""Love Is Luck"") or the emptiness of perfection (""We Can't Be Beat"") is to hear the band's purview expand quietly. On ""Southern Heart"", he even plays a pleasantly tired cuckold, like the Leonard Cohen of ""Famous Blue Raincoat"": ""Tell me again how you loved all the men you were after,"" he mutters.",
4XYo3W8U6IY42EbB01rnR4,0.262,135.497,0.733,pop,-13.766,0.105,0.444,Clairo,3.0,0.028,59,heaven,Bedroom Pop,Heaven,4.79e-06,1.0,0.0,0.224,bedroom,4.2,Brooklyn electro-pop band's second full-length is even bubblier and more straight-laced than its predecessor.,"Well, this is weird. It was always a bit uncanny that Mobius Band were on Ghostly International, home of the glimmering D.C. maestro Outputmessage and a dozen or so other electronic mavens. But the group's second full-length album, Heaven, which Ghostly has co-released with Misra, affirms what an odd match-up this is. The title track of 2005's debut, The Loving Sounds of Static, was more up to speed with the current configuration of this trio; its chugging guitars, steady bass tap, and slightly airy, elongated vocals that suggested the French Kicks, poor victims of an artish rock scene hovering around New York City back in 2003-ish. But this second release is even bubblier and more straight-laced than its forebear, or anything the French Kicks have ever done.The only reason the opener ""Hallie"" sounds interesting is because its engaging little synth twinkles are predictable; this grates after a handful of listens. And then you have Ben Sterling and Noam Schatz tossing in some powerpuff drums and a plagiarized Modest Mouse lick, making for a song that meanders too much, yet not at all. A slice of a pleasant moment is spliced too quickly to be memorable; listen to the song a few times and it will get memorably boring.It's reasonable to call this album a sequel to Wincing the Night Away; it is as playful, as wintry, as powder-caked, and minutely epic as the Shins' third effort-- and would also fit right in with it rhythmically, melodically, and I suppose philosophically. ""A Hint of Blood"" has a rust-tinged, backlit guitar dancing stupidly around a major scale; when I say stupidly I mean to say it's trying to be inventive but isn't. Similarly, ""Leave the Keys in the Door"" does a thing that's typical on this album, halting and grinding forth the rhythm. The problem is that the tonal contrasts-- ragged and rough; sleek and dripping-- are cool in theory, but the melodies and ideas being fronted aren't strong enough to sustain them. Lyrically, there are too many similes, emaciated metaphors, and boring choruses like, ""I don't need no/ Friends like these, no"" (""Friends Like These). Elsewhere, they create a domestic scenario around a ""paint"" metaphor and decorate the Tom Petty-like chorus with whining, trumpet-like digital synth washes.On ""Under Sand"", slippery croons seesaw in fifths around the same exact drum rhythm as practically every other song on the album, and the only pretty moment is the brief, glorious vocal soar by Peter Sax in the final moments of the chorus. But it dies down far too quickly. Back to the boring fifth seesaw-- ooh, a key change!-- and déjà vu drums. Cool cover art, though.",
1E9T8kPAQV2zMSf0hz3K6A,0.71,99.995,0.721,pop,-7.946,0.354,0.684,daydreamers,4.0,0.036,56,call me up,Bedroom Pop,Call Me Up,0.045,1.0,9.0,0.343,bedroom,,,,
5wv2XK6ms7KBBVDD1cOwlx,0.62,106.986,0.534,pop,-6.775,0.296,0.547,Her's,4.0,0.0504,56,songs of her's,Bedroom Pop,Cool with You,0.000736,1.0,0.0,0.0124,bedroom,,,,
1xSmjB0t19q4CSJ0X0ymGB,0.745,119.92,0.826,pop,-6.091,0.178,0.883,Claire Rosinkranz,4.0,0.141,56,frankenstein,Bedroom Pop,Frankenstein,1.32e-05,1.0,2.0,0.13,bedroom,,,,
2x1Up4aNJ9mpmiPFJ83MX3,0.454,184.956,0.7,pop,-8.15,0.162,0.62,Litany,4.0,0.0943,55,4 track ep,Bedroom Pop,Bedroom,0.0,1.0,6.0,0.0372,bedroom,,,,
4uJygJrv9ZRqkxfDijPxod,0.508,109.363,0.701,pop,-11.643,0.413,0.21,Hector Gachan,4.0,0.0284,55,untitled '91,Bedroom Pop,Flook,0.796,1.0,1.0,0.732,bedroom,,,,
6b2oQwSGFkzsMtQruIWm2p,0.43,91.841,0.515,rock,-9.935,0.129,0.104,Radiohead,4.0,0.0369,27,pablo honey,Alternative Rock,Creep,0.000141,1.0,7.0,0.0102,alternative,,,,
68HyvTUsmlpH1UJo9tn5v3,0.738,165.187,0.252,rock,-5.326,0.375,0.256,The Cranberries,4.0,0.0446,24,the best 90s album in the world...ever!,Alternative Rock,Zombie,0.000497,1.0,7.0,0.0145,alternative,,,,
5JFZ9Dn9Br9d0C3BEaO75L,0.742,125.052,0.679,rock,-7.863,0.0791,0.552,Hurricane on Saturn,4.0,0.029,47,φnx,Alternative Rock,Back for More,0.0,0.0,2.0,0.036,alternative,,,,
4TMhakloPMPS84lNHNTSa3,0.918,116.731,0.489,rock,-4.502,0.0908,0.691,Nirvana,4.0,0.0554,53,nevermind (30th anniversary super deluxe),Alternative Rock,Smells Like Teen Spirit - Remastered 2021,7.64e-05,1.0,1.0,3.53e-05,alternative,,,,
3Z9PJ6xiEGmcqo2hESEB5n,0.911,171.112,0.362,rock,-5.966,0.466,0.498,The Verve,4.0,0.049,24,urban hymns (deluxe / remastered 2016),Alternative Rock,Bitter Sweet Symphony,0.0,1.0,9.0,0.0336,alternative,,,,
5IXk34xSm6rxNgXkCveC3r,0.545,143.991,0.556,rock,-6.768,0.124,0.193,3 Doors Down,4.0,0.0255,50,away from the sun,Alternative Rock,Here Without You,0.0,0.0,10.0,0.0635,alternative,,,,
0YiqstoUoXgePF6Oi7ySra,0.894,75.005,0.571,rock,-4.561,0.123,0.452,"Hurricane on Saturn, Deuce",4.0,0.0696,46,monsters,Alternative Rock,Monsters,6.15e-06,0.0,0.0,0.0441,alternative,,,,
6Gn02ZC8juXwQ10Xk7ACXx,0.659,82.957,0.474,rock,-4.667,0.154,0.075,Hoobastank,4.0,0.0292,27,the reason,Alternative Rock,The Reason,0.0,1.0,4.0,0.0125,alternative,,,,
2wVXSc0IrQVodHESUxVUJA,0.852,125.632,0.664,rock,-4.996,0.1,0.807,R.E.M.,4.0,0.029,19,out of time (25th anniversary edition),Alternative Rock,Losing My Religion,0.0,0.0,9.0,0.174,alternative,,,,
2U64TRs9DKbGzs2fPxSGdx,0.943,152.041,0.428,rock,-4.129,0.814,0.605,Hurricane on Saturn,4.0,0.0798,44,rescue light,Alternative Rock,Rescue Light,0.0,1.0,0.0,0.00162,alternative,,,,
4wDEMzcoKArzAcUesqULIT,0.396,90.025,0.732,rock,-9.348,0.105,0.548,Twenty One Pilots,4.0,0.0286,33,2010s mixtape: the greatest hits,Alternative Rock,Heathens,3.54e-05,0.0,4.0,0.0841,alternative,,,,
24l3mfIPWVa645a9LEwSHx,0.931,176.082,0.283,rock,-2.986,0.428,0.35,Bring Me The Horizon,4.0,0.165,65,post human: nex gen,Rock This,YOUtopia,0.0,1.0,9.0,0.00317,modern,,,,
7FjRNlmPtWb1ra46t14rUN,0.966,103.744,0.359,rock,-3.9,0.198,0.289,Spiritbox,4.0,0.0994,54,perfect soul,Rock This,Perfect Soul,0.0337,0.0,10.0,1.56e-05,modern,,,,
03A89GAR9MPybXei4sZiYh,0.873,94.878,0.459,rock,-4.121,0.194,0.563,The Warning,4.0,0.0735,57,keep me fed,Rock This,Hell You Call A Dream,0.0,1.0,8.0,0.00272,modern,,,,
4WVcTxy8lZqrz3wp0Mp1DF,0.861,178.119,0.461,rock,-3.381,0.114,0.7,ONE OK ROCK,4.0,0.0988,59,dystopia,Rock This,Dystopia,0.0,1.0,9.0,0.00322,modern,5.1,Melbourne outfit struggles to merge the musicianship and bombast of arena rock with the textures and physicality of dance.,"As hundreds-- if not thousands-- of blog-house DJs have spent the past few years illustrating, some aspects of rock'n'roll can be imported pretty readily into dance. From the Fender-aping crunch of Justice's hyper-compressed chords to the noodly, scale-running arpeggios that have fast become Daft Punk's stock-in-trade, the traditional, most populist idea of rock has enjoyed a keening resurgence courtesy the unlikeliest source: the DJ. The ultimate answer to the question of whether that synergy works in both directions-- which is to say, whether dance music functions as well as a seasoning within a predominantly rock sensibility-- is still up for grabs, but as albums like this remind us, the truth is: uh, probably not.Midnight Juggernauts are a three-piece from Melbourne, who, like the New Deal before them, are all about merging the musicianship and bombast of arena rock with the textures and physicality of dance. And while, after Justice and Kanye and T.I., it makes a strange kind of logic that the next iteration of French house in the mainstream should be by the hand of some dilettantish rock band, Dystopia inadvertently points to the practical hurdles to such a union. These are mostly producerly concerns: since French house is powered by massive sonic shifts like EQ sweeps and filters, it commands, by definition, a pretty massive chunk of the frequency spectrum on its own; and so, any attempts to harness that sound into functioning like just another instrument in a rock band are going to leave you with something that either sounds comically overstuffed or sadly tokenish.It's a problem you can hear the trio grappling with over the course of the record. One of their favorite workarounds is to use instruments for the verses and have their burlier electronic arrangements take over for the choruses, but this constant baton-passing quickly starts to wear. The irony is that when they're not worrying so much about how or where to fit all their instruments into the mix, they sound more comfortable; between the juddering chorus to ""Ending of an Era"", the Gallic throwback of ""Road to Recovery"", and the rolling synth bassline in album highlight ""Shadows"", there's enough here to suggest they'd actually be better served by ditching their stubborn insistence on live material outright.The kicker is that, without their live/electronic shtick to distinguish them, Midnight Juggernauts don't seem to be anything other than gifted mimics. As great as it is, ""Road to Recovery"" is de Homem-Christo & Bangalter with proggy lyrics, the awful ""Tombstone"" is a completely shameless Ratatat rip, and the title track, with its dreamy acoustic guitars, synth clouds, and hairpinning major chords, might as well have been lifted straight off one of the lesser Air albums. If you like all that stuff and you're forgiving enough that you're willing to put up with a band that does slightly inferior versions of same while simultaneously somehow sounding uncannily like the Moody Blues, well, these are the dudes for you. Everyone else: to the Roulé back catalogues you go.",
4z4JQxp5ddY3Z8ETnaPPAK,0.784,110.029,0.335,rock,-4.161,0.333,0.333,Amira Elfeky,5.0,0.0534,58,will you love me when i’m dead,Rock This,Will You Love Me When I’m Dead,0.00147,0.0,6.0,0.014,modern,,,,
2EKpybTASGXP5DdTA3r6aP,0.775,160.08,0.39,rock,-3.358,0.0965,0.214,blink-182,4.0,0.0288,59,one more time... part-2,Rock This,TAKE ME IN,0.0,1.0,1.0,0.0073,modern,,,,
