track_id,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,instrumentalness,mode,key,acousticness,playlist_subgenre,rating,small_text,review
0ytvsZOerGzUWfHXVT2Sgy,0.487,139.914,0.655,lofi,-7.988,0.271,0.0454,RŮDE,4.0,0.033,61,eternal youth,Lofi Hip Hop,Eternal Youth,0.897,1.0,6.0,0.0347,hip-hop,5.5,"Have you seen this man? Stephen Merritt, I mean. He was last seen in an East Village dive bar, martini ...","Have you seen this man? Stephen Merritt, I mean. He was last seen in an East Village dive bar, martini in one hand, rhyming dictionary in the other. Can't really blame him for keeping a low profile, though; after dropping an epic achievement like 69 Love Songs on the unsuspecting public, you'd take a break, too. While the Magnetic Fields have been recently plucked out of the draft by superlabel-in-the-making Nonesuch, Merritt's yet to release a follow-up under his highest-profile name, choosing instead to focus on scoring films, farewell live performances of 69, and writing a musical with stock accordionist and children's author Daniel Handler.Oh yeah, and also releasing another collaboration with Christopher Ewan under the sacrilicious nom de plume of Future Bible Heroes. Like the Heroes' last full-length, 1997's Memories of Love, Eternal Youth has Ewan electronically arranging songs co-written with Merritt, with vocals added by Magnetic Fields drummer/occasional singer Claudia Gonson. And also like its predecessor, Eternal Youth feels like more of a lackluster stopgap than equal-footing sidecar for Merritt's songcraft, a frustrating teaser from the Merritt portfolio of aliases.Part of the problem seems to lie with Ewan's arrangements, electro-pop that no doubt endears him to the equally 80s-fixated Merritt. While Merritt's electronic backings often sound like dancefloor anthems for the club inside his head, Ewan's slicker touch has the tendency to present the songs like actual club anthems, losing a lot of the intimacy of the Magnetic Fields' productions. Fair enough, but perhaps not the wisest of approaches given Merritt's flair for clever wordiness, Tin Pan Alley-style melodicism, and Gonson's voice.Gonson's occasional microphone duties on 69 Love Songs were a treat, as Merritt's songs tend to sound good delivered by the opposite gender. But as the sole vocalist on Eternal Youth (Merritt's Cash-ian baritone sits this one out), the pleasure of her slightly disinterested, sorta flat tone wears before long. Irony being dead and all (or so I'm told), the detached vocal is an endangered species, and Gonson's throws a warm blanket over the romantics of ""No River"", dampens space oddity ""Doris Day the Earth Stood Still"", and creates the wrong kind of bedroom voice on the smooth-operating ""A Thousand Lovers in a Day"".Merritt, meanwhile, remembers to bring his usual lyrical tricks (""I'd rather be a queen when the rooks take wing than be losing your affection,"" for instance), but seems to use a lot of his C-list melodies. For a Next Wave of Song-certified man known for penning instant-timeless melodies, it's disappointing to sit through stiffs like ""Find an Open Window"" or ""Kiss Me Only With Your Eyes"" that don't even come close to taking a spot on one's in-head playlist. ""I'm a Vampire"" is pristine danceable camp and ""From a Dying Star"" is a catchy/haunting continuation of the extraterrestrial theme, but on most of these tracks, Merritt sounds too much like he's phoning it in; ""The World is a Disco Ball"" could be a Magnetic Fields sendup on some forthcoming collection of indie rock interpretations by Weird Al (for which working titles would certainly include No Al-Ternative, My Bloody Alentine and Al's Tomorrow Parties).So the spotlight's on Ewan, who fills Eternal Youth with serviceably average synthetic-pop dioramas. The album is weighed down with sub-minute interlude filler, some of which (i.e. the almost-Timbaland-style skittery-strings of ""Viennese Lift"") are more interesting than the full-length backdrops, but which still kill what turtle-ish momentum the song cycle manages to establish. From the evidence presented on Eternal Youth, Ewan sounds mostly like the bad influence kid-next-door to Merritt, pushing him back from the slightly more organic sound of recent fare towards his (weaker) bleached-out keyboard symphony/guest vocalist early days. Maybe he's just taking some practice laps before turning on the Magnetic Field generator again, but regardless, non-completists are better off waiting for the real deal."
1fI1TMpz7FVkpoYBhmiywp,0.201,88.107,0.639,lofi,-16.613,0.124,0.4,"Eden Elf, Ren Avel",4.0,0.0526,44,get better,Lofi Hip Hop,get better,2.26e-05,0.0,7.0,0.907,hip-hop,6.4,"Buffalo foursome parties like it's 1993, bringing to mind bands like the Breeders and Belly with songs that feel social and conversational but don't take themselves too seriously.","We have a lot of fun rappin' with ya here at Pitchfork, but let's get serious for a moment: were the 1990s really that bad? Maybe it's a sign I need to spend less time talking with other music writers, because the consensus appears to be an overwhelming, ""dear fucking god, TOTALLY."" Maybe I'm just naïve, having exited the decade as a teen, but Pinkerton, the NHL 92-96, Higher Learning...we had some good times, right? It's within this context that I fear for Lemuria, even with a promising debut in tow. Because their sales pitch can definitely double as a dealbreaker for some: This sounds just like 1993.The Buffalo foursome may be playing it safe by aligning themselves with the likes of Superchunk and the Weakerthans, but I'm not buying it. If you were old enough to watch MTV and buy CDs, but too young to realize that Belly and the Breeders actually started as spin-off acts, Get Better probably rules. Indeed, Lemuria follow in the path of coy, mixed-sex acts of the alt-rock era, and nowhere is that more clear than in the vocals. Sheena Ozzella and Alex Kerns have an inverse ratio of singing/songwriting, with Ozzella playing the Jenny Lewis role (clearly the lead, sweet and sour demeanor that skirts the ""girly"" tag) while Kerns is more of the Blake Sennett, sporting a slacker deadpan used far more rarely-- good for song-by-song distinctiveness, not so much for harmonizing.Still, you'll be surprised just how fun this can still sound-- ""Pants"" has a rambling melody that recalls ""In a Big Country"" over four DOD fuzz pedal chords. But what comes across from ""Pants"" in particular is that many of these songs feel social and conversational. And none really take themselves too seriously; ""Yesterday's Lunch"" plays around with the line ""it doesn't matter if you've succeeded"" before dropping the Morrissey punchline at the end ""...you'll never feel successful until all your friends fail."" Elsewhere, the subjects are steadfast in their everyday mundanity, things like drunk boyfriends, the girl in the mirror, store clerks.But there's a reason you can go on Amazon.com with $20, buy back all of your Buzz Bin CDs, and still have change-- 75% of the time, you'd forget just about everything that happened from songs 7-10. Get Better loses a lot of its fizz in its second half as the hooks become more indistinct; ""Dog"" and ""Dogs"" apparently are different songs, but the lack of any real segue makes it impossible to tell, and as a whole, they fall into to a spate of sub-two minute blurs that don't establish a welcome they can even wear out.Plus, I'm not sure we're ready for a song built on a thrift store metaphor just yet and while Ozzella is clearly the breadwinner, at times she overdoes it-- to hear her yelp ""I'm missing you MORE THAN I'M KISSING YOU"" is a bit...much. Still, Lemuria have positioned themselves properly with an enjoyable if somewhat inconsistent debut that the world might not be as ready for as they may be in three years or so when they release their sophomore jam during a (probably inevitable) 90s revival. By being slightly behind the times, Lemuria might just be ahead of the game."
3eU0idtZzJXksHeYVUjdzm,0.241,80.782,0.808,lofi,-9.699,0.109,0.417,twuan,4.0,0.18,27,stay home,Lofi Hip Hop,CHASE,0.888,0.0,8.0,0.102,hip-hop,7.6,New York band whose shoddy recording quality stood out in a crowded field of lo-fi acts presents a sophomore LP that cleans up their sound... a little.,"At a time when bands place a premium on lo-fi production values, the Beets deserve credit for taking it way too far. 2009's Spit in the Face of People Who Don't Want to Be Cool had a recording quality that was shoddy to the point of self-sabotage, forgoing noisy static for a sound that suggested the band had wrapped their microphones in damp towels before pressing the ""record"" button on a thrift-store answering machine. Their debut was a blend of 1960s rock swagger, infectious melodies, and wry humor, becoming a minor cult hit among the DIY set and receiving both an enthusiastic rave by John Darnielle and an opening slot for his Mountain Goats on tour in 2010. Stay Home finds the band using the attention they've received as inspiration to clean up their act... a little.While Spit in the Face-- described by the band as ""a collection of 12 songs about being cool""-- executed the ""cool"" concept right down to its outrageously limited run of 200 physical copies and hand-drawn, Crayola-core cover art, Stay Home is (spoiler alert) ""a collection of 13 new songs about staying home."" ""This ain't paranoia, no it's not,"" sing guitarist Juan Wauters and bassist Jose Garcia in unison on ""Hens & Roosters"", debunking any notion that the album was created by a group of Chicken Littles crouched in fear of the sky crumbling around them. But the record is very much about staying home, whether parking your behind in front of the boob tube (the raucous and charmingly amateurish ""Watching TV""), hanging out with your old man (""Pops N Me""), or doing the same with the person you love (""Your Name Is on My Bones"").With delivery split between singing and barking, the relative clarity of Garcia and Wauters' voices benefit their songs greatly-- as opposed to the last album, you can almost make out the lyrics. Still, they're buried far enough in the mix that the vocals are just another instrument, equal with all other components of the songs. The near-sneer in songs like ""Dead"" and ""Knock on Wood"" nestle in perfectly with the arcane chord changes, while ""Pops N Me"" features call-and-response vocals that accurately replicate the comedic, exaggerated singing of 60s musicals and sitcoms. Though there have always been plenty of bands mining the same era, with reverbed vocals and drummers that don't sit down, Stay Home captures attitude and devil-may-care confidence better than most of today's bands worth their weight in Nuggets compilations."
4Pyfm47MwAKVNyvlzFXnav,0.157,76.85,0.503,lofi,-15.226,0.11,0.13,"drkmnd, Arbour",4.0,0.127,45,interstellar,Lofi Hip Hop,Interstellar,0.808,1.0,11.0,0.527,hip-hop,8.4,"While kicking around the jangle-pop scene, Frankie Rose was a member of Vivian Girls, Crystal Stilts, and Dum Dum Girls. On her second solo album, she transports us further and takes us higher than she ever could have as the drummer of an indie pop revivalist band.","Frankie Rose spent a few years kicking around the Brooklyn jangle-pop scene before striking out on her own: As the most charismatic member of Vivian Girls, Crystal Stilts, and Dum Dum Girls, she was a reliable bolt of onstage electricity enlivening the often noncommittal presences around her. It was pretty clear, even then, that she was eventually destined for bigger things, but her first solo record, recorded under the name Frankie Rose and the Outs, still felt constrained by a reflexive sort of cool-kid slouch. Between that record and Interstellar, she has dropped the pretense of a backing band entirely, and is recording simply as ""Frankie Rose."" The implicit point is clear: This time around, she's going for it.The first moments of ""Interstellar"" make this point immediately. The song opens on a cool-blue vista of synthesizers, a transportingly vast sound of the sort Frankie's never made before. When her voice enters the mix, cooing about interstellar highways and moon dust, it's piped from above, passed through a series of filters so until she slightly resembles the Laurie Anderson of ""O Superman"". A minute in, a massive, Valhalla-pound drum hit resounds, the synths explode sideways, and Frankie hurls us down a flume ride of descending vocal harmonies. It's the most colorful, thrilling music of her career, and as grand a pronouncement as one can make that we're not doing things the same way anymore.Interstellar is a big, second-album leap of faith into deeper waters, a sparkling synth-pop record that wants very badly to mean something to dreamy, hyper-emotional twentysomethings. For her model, she's taken the impression of some of the dreamiest, most hyper-emotional records of her youth. The production on Interstellar is gorgeous, and clearly modeled on the Cure's big, panoramic pop records, like Disintegration: booming-canyon drums, acres of spannable horizon. The drum beat that opens up ""Know Me"" is virtually identical to that of ""Close to Me"", and the silvery guitar leads on ""Gospel/Grace"" are pretty much mimeographed from ""Plainsong"". But although Rose indulges pretty heavily in the Cure's primary colors, she paints something distinctly her own with them. The world of Interstellar is a vision of paradise as lifted from the front of a Trapper Keeper: air-brushed, pastel-hued, and gloriously vivid.Interstellar is not a thematically rich experience-- it basically has one single invitation, and that is to swim with Frankie in the glorious bath of echoes she's drawn for herself. ""All that I want is a pair of wings to fly/ Into the blue, a wide open sky/ Show me your scars, I'll show you mine/ Perched out of the city on a pair of power lines,"" she sings over and over on ""Pair of Wings"", and you can hear this yearning for escape echoed in the record's every upward-spiralling note. Her singing has always been breathy and modest, but on Interstellar, her voice seems to mist on contact, even when she's swirling herself into a prismatic mini-choir of Frankies. On her record, she's just another celestial body orbiting larger ones.The resulting album isn't one you actively explore so much as bask in gratefully. The longer I spend immersed in it, the more I appreciate its details: the haunting, truncated piano chords that the melody of ""Apples for the Sun"" clumps around, or the way Frankie's voice melts into and becomes one with the bloom of synthesized strings in the last minute of ""Gospel/Grace"". Rose is tapping the same slightly shameless clear eyes/full hearts well of teen melodrama that sourced M83's Hurry Up, We're Dreaming, and she demonstrates the same kind of focus and vision in carrying it off. On Interstellar, she transports us further and takes us higher than she ever could have as the drummer of an indie pop revivalist band. Amen to breaking free of sonic restrictions when they outlive their usefulness."
7saan3wT8athjtK1LxUfth,0.42,70.024,0.528,lofi,-12.708,0.13,0.0484,Shierro,4.0,0.0328,44,disconnected,Lofi Hip Hop,Flames to Dust,0.888,0.0,5.0,0.477,hip-hop,4.3,Justin Broadrick of Jesu (among others) and Aaron Turner of Isis team up for a record that the former says taps into his aggressive side.,"On paper, Greymachine should be great. Justin Broadrick and Aaron Turner are two of the most influential rock musicians today. The former masterminded industrial metal behemoth Godflesh; now he helms shoegazer rock band Jesu. The latter fronts atmospheric metal outfit Isis, perhaps the most imitated metal band today. Greymachine also includes Broadrick collaborators Dave Cochrane (Head of David, Ice) and Diarmuid Dalton (Jesu). Broadrick has said that Greymachine taps into his aggressive side-- welcome news for long-suffering Godflesh fans. Combined with people from Broadrick's musical present and past, such intent raises interesting possibilities.Unfortunately, Greymachine does not realize them. Contrary to hype, it is not Jesu + Isis. It has none of the pretty melodies of either. In fact, Broadrick's collaborators might as well have been absent. This sounds like a Broadrick project through and through, just not a fully fleshed out one. Songs often start with hoover bass lines-- a throwback to Broadrick's days producing drum 'n' bass 12""s in the 1990s under pseudonyms-- then wander through hazes of slow beats and guitars with loads of effects. The bass lines are bracing enough, but their power dissipates as songs go nowhere. Broadrick's production skills are peerless, and cool noises wind throughout the album. But cool noises do not make for songs. These tracks exhaust their ideas long before their running times, often eight minutes or more. The album feels like a collection of demos-- for a Godflesh remix EP, perhaps, or for Broadrick's earlier beat-oriented projects like Techno Animal or Ice. It was assembled via email, and sounds like it. The title is apt.Greymachine wastes the talents of Broadrick and Turner. Perhaps it could have been more focused had they sat in the same room and hashed out songs the old-fashioned way. Maybe Turner's melodic sense would have come through. Maybe Broadrick would have worked up actual riffs. The lack of riffing has been his greatest weakness since ending Godflesh. His Jesu and Final projects revolve around chords and melodies and textures. Sometimes these work, but often others do them better. Riffs are distillations of purpose. They occupy the midrange and can almost act like voices. Since Broadrick left riffing behind, his work has felt scattered. It often has mammoth low end, clouds of high end, and emptiness in between."
0MFOk9fbcnp6T0jqNyMnym,0.285,74.969,0.64,lofi,-11.467,0.097,0.0923,Shierro,4.0,0.0269,38,disconnected,Lofi Hip Hop,Club Insomnia,0.956,1.0,0.0,0.853,hip-hop,4.3,Justin Broadrick of Jesu (among others) and Aaron Turner of Isis team up for a record that the former says taps into his aggressive side.,"On paper, Greymachine should be great. Justin Broadrick and Aaron Turner are two of the most influential rock musicians today. The former masterminded industrial metal behemoth Godflesh; now he helms shoegazer rock band Jesu. The latter fronts atmospheric metal outfit Isis, perhaps the most imitated metal band today. Greymachine also includes Broadrick collaborators Dave Cochrane (Head of David, Ice) and Diarmuid Dalton (Jesu). Broadrick has said that Greymachine taps into his aggressive side-- welcome news for long-suffering Godflesh fans. Combined with people from Broadrick's musical present and past, such intent raises interesting possibilities.Unfortunately, Greymachine does not realize them. Contrary to hype, it is not Jesu + Isis. It has none of the pretty melodies of either. In fact, Broadrick's collaborators might as well have been absent. This sounds like a Broadrick project through and through, just not a fully fleshed out one. Songs often start with hoover bass lines-- a throwback to Broadrick's days producing drum 'n' bass 12""s in the 1990s under pseudonyms-- then wander through hazes of slow beats and guitars with loads of effects. The bass lines are bracing enough, but their power dissipates as songs go nowhere. Broadrick's production skills are peerless, and cool noises wind throughout the album. But cool noises do not make for songs. These tracks exhaust their ideas long before their running times, often eight minutes or more. The album feels like a collection of demos-- for a Godflesh remix EP, perhaps, or for Broadrick's earlier beat-oriented projects like Techno Animal or Ice. It was assembled via email, and sounds like it. The title is apt.Greymachine wastes the talents of Broadrick and Turner. Perhaps it could have been more focused had they sat in the same room and hashed out songs the old-fashioned way. Maybe Turner's melodic sense would have come through. Maybe Broadrick would have worked up actual riffs. The lack of riffing has been his greatest weakness since ending Godflesh. His Jesu and Final projects revolve around chords and melodies and textures. Sometimes these work, but often others do them better. Riffs are distillations of purpose. They occupy the midrange and can almost act like voices. Since Broadrick left riffing behind, his work has felt scattered. It often has mammoth low end, clouds of high end, and emptiness in between."
5ALE0gLHF4rsk33e5Srzm5,0.449,150.029,0.626,lofi,-9.519,0.111,0.217,Shierro,4.0,0.0378,26,disconnected,Lofi Hip Hop,Disconnect,0.964,0.0,9.0,0.124,hip-hop,4.3,Justin Broadrick of Jesu (among others) and Aaron Turner of Isis team up for a record that the former says taps into his aggressive side.,"On paper, Greymachine should be great. Justin Broadrick and Aaron Turner are two of the most influential rock musicians today. The former masterminded industrial metal behemoth Godflesh; now he helms shoegazer rock band Jesu. The latter fronts atmospheric metal outfit Isis, perhaps the most imitated metal band today. Greymachine also includes Broadrick collaborators Dave Cochrane (Head of David, Ice) and Diarmuid Dalton (Jesu). Broadrick has said that Greymachine taps into his aggressive side-- welcome news for long-suffering Godflesh fans. Combined with people from Broadrick's musical present and past, such intent raises interesting possibilities.Unfortunately, Greymachine does not realize them. Contrary to hype, it is not Jesu + Isis. It has none of the pretty melodies of either. In fact, Broadrick's collaborators might as well have been absent. This sounds like a Broadrick project through and through, just not a fully fleshed out one. Songs often start with hoover bass lines-- a throwback to Broadrick's days producing drum 'n' bass 12""s in the 1990s under pseudonyms-- then wander through hazes of slow beats and guitars with loads of effects. The bass lines are bracing enough, but their power dissipates as songs go nowhere. Broadrick's production skills are peerless, and cool noises wind throughout the album. But cool noises do not make for songs. These tracks exhaust their ideas long before their running times, often eight minutes or more. The album feels like a collection of demos-- for a Godflesh remix EP, perhaps, or for Broadrick's earlier beat-oriented projects like Techno Animal or Ice. It was assembled via email, and sounds like it. The title is apt.Greymachine wastes the talents of Broadrick and Turner. Perhaps it could have been more focused had they sat in the same room and hashed out songs the old-fashioned way. Maybe Turner's melodic sense would have come through. Maybe Broadrick would have worked up actual riffs. The lack of riffing has been his greatest weakness since ending Godflesh. His Jesu and Final projects revolve around chords and melodies and textures. Sometimes these work, but often others do them better. Riffs are distillations of purpose. They occupy the midrange and can almost act like voices. Since Broadrick left riffing behind, his work has felt scattered. It often has mammoth low end, clouds of high end, and emptiness in between."
1QIsVlaCz3U5GfsEJE9O8L,0.526,154.082,0.613,lofi,-9.243,0.168,0.108,Shierro,4.0,0.031,54,quiet storm,Lofi Hip Hop,Quiet Storm,0.933,0.0,7.0,0.669,hip-hop,7.1,"Capping off his breakout year, the D.C. rapper offers a deft album of soft synths and languid trap that further carves out his identity.","All the way through 2017, Shy Glizzy’s voice has been at the center of an unexpected Washington, D.C. rap hit. GoldLink’s “Crew” snowballed into a smash as the months warmed, and it’s Glizzy’s verse that cuts the song in half, interrupting an otherwise sinewy and droning R&B jam with a jumpy giddiness. The eager opening of his verse—“Hey! Nice to meet/I’m Young Jefe, who you be?”—is the type you brace for all along, the obvious “this is my favorite part” of one of the year’s happiest surprises. Of course, it wasn’t an introduction so much as a mainstream moment of arrival. Glizzy has been at or near the center of D.C. hip-hop since at least 2014, and “Crew” felt more like lending a hand than climbing a social ladder. But where GoldLink burrowed into D.C. music tradition for a statement album that blipped his city back into the mainstream hip-hop consciousness, Glizzy channels the pervasive sounds of Atlanta trap for his own contemporary D.C. soundtrack.Glizzy’s latest mixtape, Quiet Storm, is an ambitious 18 songs, but he’s successfully designed it to glide by. Almost every beat is in a softly-synthed, languid trap style, and Glizzy is rarely as jumpy as he appears on “Crew.” Instead, he hosts the project as the center of attention, a pop artist with a full arsenal of graceful melody to match the tone. Go-to Atlanta producers like TM88, Goose, and Yung Lan dot the landscape with tracks that sound smooth but not slick, and often take shape out of minor key atmospherics. Glizzy uses the same sounds to channel opulent romance (“Blow a Bag”) and morbid existentialism (“Take Me Away”), sometimes on the same song. “Get Away” is a versatile escapist anthem: crime chase and sentimental runaway at once.Glizzy has also rekindled his surefire working relationship with the Atlanta producer Zaytoven, whose keyboard twinkles on “One Day” might echo some of his previous productions (see Future’s “Peacoat”), but remain vital enough to appear on both this album and the producer’s own recent solo outing. For all the Atlanta stars Zaytoven’s beats have canvassed, Glizzy might treat them the best. He slips into the first verse with droning couplets and jumps out of the second to yelp out his bona fides. For the chorus, he churns hope into a mantra, promising and reminding himself of the purpose of his grind: “All my niggas gon’ ball one day.”Besides the smartly streamlined curation of beats, Quiet Storm also folds in carefully doled out features: Trey Songz carries a swaggering hook on “Dope Boy Magic” and Dave East punches into “Get It Again” with a relentless string of brags. As the de facto leader and concentrated star power of the D.C. crew Glizzy Gang, Shy shares space with 3 Glizzy and 30 Glizzy on “Haters Anthem” for a track that greets envy with biting inspirationalism. But there’s a sour side here too. In September, 30 Glizzy was shot and killed in Baltimore, and his brief appearance on the Quiet Storm tracklist prefaces a heartfelt tribute at the end of the album. That closer, “Take Me Away,” is dangerously morose, edging into depressive suicidal thoughts as Glizzy caps off each chorus line with an open invitation for death. Glizzy sounds both like an open-wound and depressed shut-in here. “It’s a war started outside, don’t wanna talk about it,” he yelps. For all the giddiness Glizzy carries onto many of his songs, he’s never been more endearing than this, wallowing in justifiable street survivalism. More than ever, he sounds like the open heart of his city."
1QIsVlaCz3U5GfsEJE9O8L,0.526,154.082,0.613,lofi,-9.243,0.168,0.108,Shierro,4.0,0.031,54,quiet storm,Lofi Hip Hop,Quiet Storm,0.933,0.0,7.0,0.669,hip-hop,6.9,"Rafter Roberts is a musical chameleon, and this recent digital-only release finds him venturing into harsher textures.","Rafter Roberts' songs bounce and bend with an oddball sort of charm, and each record finds him following his muse in a slightly different way. His latest LP as Rafter, Quiet Storm, finds him once again staking out new territory. Released abruptly in late January, the digital-only release is said to draw inspiration from ""black metal demo tapes"" Rafter and his touring companions listened to while out on the road supporting last year's attempt at poly-glam Of Montreal-pastiche, Animal Feelings.Quiet Storm doesn't really sound like black metal at all, nor does it sound like, in Rafter's words, ""Darkthrone meets the Kinks meets Lee Perry."" But the record is reminiscent of Microphones/Mount Eerie godhead Phil Elverum's recent dalliances with the dark arts, namely, Mount Eerie's 2008 EP, Black Wooden Ceiling Opening. Both that record and Quiet Storm apply a similar amp-blown aesthetic to the songs. But while Elverum's affection for lo-fi and disquieting distortion is nothing new, Rafter's music has never sounded this harsh and abrasive-- almost every drum hit on this record crackles and blasts through everything else surrounding it. The technique adds a crunchy texture to the material, foregrounding Rafter's debt to the spikier end of 1990s indie rock. Elsewhere, the new dressings add an ominous, discordant feel to the record's more dirge-like moments (see album closer ""Born Again"" and the clattering din of ""Coldness of Space"").Rafter has experimented with recording fidelity in the past (see: 2008's Sex Death Cassette), and Quiet Storm is arguably his most successful venture in this arena so far. Ironically, though, the sound of the record ultimately holds it back. There's simply too much noise here, and it's often poorly placed. The more melodic material falls flat in this setting, and tedium truly sets in during the album's mid-section, where melody is set aside almost entirely in favor of twitching electronics and toppled percussion. At its best, though, the scattered, ramshackle nature of Quiet Storm manages to transcend these difficult passages. And for those who'd rather hear Rafter in a different sonic guise, chances are you won't have to wait long for him to change it up again."
2q761Wyz5BfA1Emy3t4vsI,0.197,80.079,0.614,jazz,-10.24,0.13,0.265,"Jost Esser, SOFLUX",4.0,0.0417,48,nyc,Jazz Vibes,NYC,0.631,1.0,3.0,0.579,modern,6.8,"On their fourth collaboration, Four Tet's Kieran Hebden and jazz drummer Steve Reid sound more in-tune with one another than ever before.","The recent Four Tet EP Ringer not only revealed Kieran Hebden to be a surprisingly dexterous techno producer, but also found him making an asset out of his greatest liability. For all the cosmic wonder he can evoke by placing electronics against naturalistic backdrops, Hebden has often gotten himsef stuck in ruts, even if just for a few moments here and there. In part, that's the fate of an improviser, but it's exacerbated by samplers and machines that can be slow to respond to Hebden's shifts, however smartly they're triggered. In improvised music, it's one thing to sound like you're in transition and another thing to actually be in transition.None of that mattered on Ringer, thanks in part to techno's formalist grounding. But it matters a lot on NYC, the fourth album made by Hebden and jazz drummer Steve Reid. Ringer's functional dance-music accepts, even privileges, the kind of ruts that have tripped up Hebden in the past; NYC, meanwhile, puts them to work in settings that serve different purposes. On the duo's earlier albums, Hebden and Reid occasionally sounded like they were only barely aware of what the other was doing or might stand to do next. On NYC, they sound much more conscious and sympathetic.""Lyman Place"" starts the album with an unvarying few-note bass-line set against the sound of a jet engine rising in long, slow takes. It sounds like something Miles Davis would have done in the 1970s, and Hebden's relative understatedness helps set off Reid's drumming-- circular, splashy, coyly shrouded by the shimmer of persistent cymbals. ""1st & 1st"" follows with a fit of funk built around a guitar sample that Hebden makes sound twitchy, like a signal from a world away.It sounds as if Hebden made a strategic decision to do less on this album, which heightens the impact when he does make a move. Reid benefits greatly from the space to breathe-- much of his drumming on the duo's other records sounds comparatively crowded and confused by how to connect with Hebden. And Hebden himself shows off a new sense of always being in the right place at the right time, without getting caught out in between. He hasn't lost any of the polyglot record-collector drive that has made Four Tet matter from the start: NYC wanders through spells informed by melodica-strewn dub, shoegaze rock, weird folk, and of course the clattering sense of purpose at work in free-jazz. But Hebden sounds considerably more easy-going now, like he's taking time to listen in to what comes out as it happens all around him."
40UK1Zl6X8GmezVlI6AZWg,0.266,75.028,0.662,jazz,-13.209,0.111,0.328,"Mindeliq, ØNEMOR3",4.0,0.074,48,echoes,Jazz Vibes,Echoes,0.907,0.0,9.0,0.538,modern,6.0,"After a promising 2010 single, the Brooklyn-based duo CREEP surfaced only intermittently over the last three years, often as remixers, but also with occasional advances on their own take on trip-hop. Their oft-delayed debut album features Tricky, Sia, Planningtorock, the xx's Romy Madley Croft, Alejandra Deheza of School of Seven Bells, and others.","CREEP seemed to fade away before they really got started. The Brooklyn-based duo of Lauren Dillard and Lauren Flax showed promise with their 2010 single ""Days"", only to find their momentum diluted by a minor controversy and an affiliation with a fly-by-night genre. That song was a joint effort with Romy Madley Croft from the xx, who was the first in a string of collaborators to come on board with Dillard and Flax to help flesh out the band's sound. CREEP have surfaced intermittently over the last three years, often as remixers, but also with occasional advances on their own take on trip-hop. Some of the artists they helped remix come on board as collaborators here (Planningtorock, Alejandra Deheza of School of Seven Bells), on an oft-delayed album that plunges into the darkness and never looks back, pulling in a mix of old and new tracks on the way down.If nothing else, Echoes is a timely release, coming at a point when artists such as Arca, FKA twigs, and DropxLife are developing a potent strain of 21st century trip-hop. Where those artists take the genre as a starting point, CREEP remain fully immersed in the sound, siphoning off some of its dingiest moments as a primal source. As such, Echoes is more Mezzanine than Blue Lines, recalling the point where Massive Attack sucked any remnants of optimism out of their sound. For a collection of tracks culled from such a long period of time, and with a different guest vocalist on each, it's a surprisingly coherent and linear album. ""Days"" doesn't sound out of place from (presumably) more recent recordings, such as the mournful ""Vertigo"", which features the welcome return of Lamb singer Lou Rhodes.In among the shade there's a sense of drama forcing through the fog, with most tracks shaped by sparse arrangements and echo-y vocals. It has the unfortunate effect of making CREEP sound like they're trying too hard to make a bold statement with every turn they take, perpetually searching for a spine-chilling moment that's just beyond their reach. Mostly the execution is lacking—the beats on ""Empty Church"" are ghostly thin, the synths on ""Jessica King"" are set to the ""plume of smoke"" preset for the nth time, the Sia-featuring ""Dim the Lights"" rubs stodgy strings up against a too-predictable music box sound. The guest vocalists occasionally shine despite their surroundings. Tricky's turn on ""Call Her"" is particularly notable, reaching whispery Maxinquaye peaks while Deheza works up perfectly floaty harmonies behind him.What binds the original trip-hop artists, who were reluctant (to say the least) to be grouped together under the banner, was a sense of people digging deep into introspection, often reaching a point that was uncomfortably personal. There was a grit to what they were doing, a sense of beats that had been labored over for months, of samples that had been endlessly tweaked through the night. Echoes, despite its long gestational period, resembles the work of a couple of ""Twin Peaks"" freaks playing trip-hop dress up, even going so far as to channel David Lynch collaborator Julee Cruise on ""The Key"". Their best moment is still the skittering ""Days"", but sticking a song from 2010 on an album from 2013 feels like the actions of a band who are coming up short of ideas on how to move forward."
